Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,missing_any,missing_critical_measurement,non_finite_value,duplicate_full_row,duplicate_test_id,duplicate_measurement_pair,malformed_numeric,invalid_voltage,invalid_current,invalid_duration,invalid_ambient_temp,sensor_s2_negative,sensor_zero_reading,data_quality_issue_count,data_quality_issue,S1_minus_S2,S1_minus_S3,S1_minus_S4,S2_minus_S3,S2_minus_S4,S3_minus_S4,sensor_mean_S1_S2_S3,sensor_median_S1_S2_S3,sensor_std_S1_S2_S3,sensor_mean_S1_S2_S3_S4,sensor_median_S1_S2_S3_S4,sensor_std_S1_S2_S3_S4,max_minus_min_sensors,pairwise_abs_diff_mean,pairwise_abs_diff_max,Apparent_Power_kVA,Thermal_Loading_Index,Apparent_Impedance_Proxy,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
30.9408,29.3598,18.0356,35.4607,16.7021,13.7519,21.9045,43.0005,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.9502000000000024,-5.202399999999997,-26.2984,-8.1526,-29.248600000000003,-21.096000000000004,17.452833333333334,16.7021,4.127822924173629,23.839750000000002,19.3033,13.2109840444735,29.248600000000003,15.49136666666667,29.248600000000003,908.41569984,1041.11905986,1053.8487817189553,16.861716610327058,-0.1596166103270562,0.1596166103270562,13.983878039112225,-0.23197803911222614,0.23197803911222614,22.20864195493323,-0.3041419549332325,0.3041419549332325,48.31810291706343,-5.317602917063425,5.317602917063425,5.317602917063425,1.503334880358985,5.317602917063425,0.39946712996568695,1.2268831565418443,3
25.933,70.3816,24.6378,10.6208,16.6609,15.9391,20.9687,48.0101,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.7218000000000018,-4.307799999999997,-31.3492,-5.0295999999999985,-32.071,-27.041400000000003,17.856233333333332,16.6609,2.7195285204118242,25.3947,18.814799999999998,15.239569405115532,32.071,16.753466666666668,32.071,1825.2060328000002,747.50889728,368.4627276926458,16.433896948253714,0.2270030517462871,0.2270030517462871,15.73190224281136,0.20719775718863964,0.20719775718863964,20.661396680587586,0.3073033194124122,0.3073033194124122,49.11018187834344,-1.1000818783434383,1.1000818783434383,1.1000818783434383,0.4603965016726943,1.1000818783434383,0.6847455460586424,1.2629008167449047,3
17.6142,31.0902,47.58,51.1189,10.8589,10.9508,3.2181,51.1091,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.09189999999999898,7.6408000000000005,-40.2502,7.7326999999999995,-40.1583,-47.891,8.3426,10.8589,4.438185055853349,19.034225,10.90485,21.688131277018005,47.891,23.960816666666663,47.891,547.62900084,1589.29682478,566.5513356133652,10.777124281463953,0.08177571853604704,0.08177571853604704,10.60120546284754,0.34959453715245914,0.34959453715245914,14.243371253790357,-11.025271253790358,11.025271253790358,50.21150496524867,0.8975950347513262,0.8975950347513262,11.025271253790358,3.0885591360575475,11.025271253790358,0.24458494220637947,2.5160454307725004,4
11.2999,91.5588,48.8199,21.2042,10.7983,13.3691,12.9707,43.4485,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.5708,-2.1724000000000014,-32.650200000000005,0.39839999999999876,-30.079400000000003,-30.477800000000002,12.379366666666668,12.9707,1.383658011697014,20.14665,13.1699,15.575593124607916,32.650200000000005,16.391500000000004,32.650200000000005,1034.60528412,1941.43110696,123.41685087431782,10.727225824186835,0.07107417581316433,0.07107417581316433,13.332493901573242,0.03660609842675733,0.03660609842675733,12.662577413403103,0.3081225865968982,0.3081225865968982,50.835401845112536,-7.386901845112533,7.386901845112533,7.386901845112533,1.9506761764873382,7.386901845112533,0.33890536954497663,1.6206259499093152,2
30.2939,43.3171,28.5824,30.3499,17.0338,15.1496,22.2573,38.2619,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.8841999999999999,-5.223500000000001,-21.228099999999998,-7.107700000000001,-23.112299999999998,-16.004599999999996,18.1469,17.0338,3.6822674441164653,23.175649999999997,19.64555,10.497271166196796,23.112299999999998,12.426733333333331,23.112299999999998,1312.24389569,1314.6696532900003,699.3518265646069,17.275329550992375,-0.24152955099237516,0.24152955099237516,15.238307302748309,-0.0887073027483094,0.0887073027483094,22.519848087489777,-0.2625480874897761,0.2625480874897761,48.70849282904075,-10.446592829040753,10.446592829040753,10.446592829040753,2.7598444425678035,10.446592829040753,0.2659684503641447,0.9972660972761941,3
30.4866,60.5018,36.4074,15.0767,18.0583,16.8822,23.2278,38.5682,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.1760999999999981,-5.169499999999999,-20.5099,-6.3455999999999975,-21.685999999999996,-15.340399999999999,19.389433333333333,18.0583,3.3757364831001437,24.184125,20.64305,9.977641868155354,21.685999999999996,11.704583333333332,21.685999999999996,1844.49417588,912.1674880600001,503.89566857586567,18.146630102371603,-0.08833010237160366,0.08833010237160366,16.883070988060894,-0.0008709880608925857,0.0008709880608925857,23.340297928775424,-0.11249792877542575,0.11249792877542575,49.11549543324824,-10.547295433248244,10.547295433248244,10.547295433248244,2.6872486131140416,10.547295433248244,0.2712049294542839,0.896703562066619,3
16.4487,20.9785,23.3935,58.5618,9.8089,8.7051,12.9031,61.0478,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.1037999999999997,-3.0942000000000007,-51.2389,-4.198,-52.3427,-48.1447,10.472366666666666,9.8089,2.1762219586552596,23.116225,11.356,25.35006723638355,52.3427,26.68705,52.3427,345.06905294999996,1228.5387213,784.0737974241258,9.713220563641784,0.09567943635821585,0.09567943635821585,8.629691704071158,0.0754082959288418,0.0754082959288418,12.82162347769633,0.08147652230367086,0.08147652230367086,49.4150193260439,11.632780673956105,11.632780673956105,11.632780673956105,2.9713362321367085,11.632780673956105,0.2518044158305799,2.2643263489923857,4
17.5311,72.927,28.746,36.0802,12.6016,13.0752,,56.541,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True,-0.47360000000000113,,-43.9394,,-43.465799999999994,,12.8384,12.8384,0.3348857715699497,27.405933333333333,13.0752,25.232819035798066,43.9394,29.292933333333327,43.9394,1278.4905297,2631.2207454,240.39241427833113,12.842502234751791,-0.2409022347517915,0.2409022347517915,13.391098783491392,-0.31589878349139155,0.31589878349139155,15.789513368411901,,,49.43460129014569,7.106398709854304,7.106398709854304,7.106398709854304,2.554399909365829,7.106398709854304,0.28134144314065623,1.6032799698070357,4
26.4104,30.8751,38.339,14.2777,14.5452,13.0594,19.2013,49.5647,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.4857999999999993,-4.6561,-35.0195,-6.1419,-36.505300000000005,-30.363400000000002,15.601966666666664,14.5452,3.2044189400472174,24.09265,16.87325,17.181744605733922,36.505300000000005,19.02866666666667,36.505300000000005,815.42374104,440.82541526999995,855.3945232907672,14.54483523056966,0.00036476943033925124,0.00036476943033925124,13.01466243773905,0.04473756226095027,0.04473756226095027,19.243191902884824,-0.04189190288482436,0.04189190288482436,49.89649919025202,-0.33179919025202054,0.33179919025202054,0.33179919025202054,0.1046983562070336,0.33179919025202054,0.9052244844769083,1.5152042157237933,3
20.1531,58.459,22.9316,43.5898,13.2875,12.8528,16.6355,61.1192,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.4346999999999994,-3.3480000000000008,-47.8317,-3.7827,-48.2664,-44.4837,14.258600000000001,13.2875,2.069898845354526,25.973750000000003,14.961500000000001,23.491174489795096,48.2664,24.6912,48.2664,1178.1300729,2548.2161182,344.73898890863865,13.385147764561328,-0.09764776456132829,0.09764776456132829,12.948303938367088,-0.09550393836708793,0.09550393836708793,16.829499143990944,-0.19399914399094342,0.19399914399094342,48.98209728143098,12.137102718569018,12.137102718569018,12.137102718569018,3.1310633913720944,12.137102718569018,0.24206842288804944,1.85827542874039,4
24.4753,49.2252,36.9219,22.1919,14.2996,13.6599,18.5642,60.5208,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.6396999999999995,-4.2646,-46.2212,-4.904299999999999,-46.8609,-41.9566,15.5079,14.2996,2.666089137669631,26.761125,16.4319,22.6114789239706,46.8609,24.14121666666667,46.8609,1204.80153756,1092.40071588,497.2106772119407,14.71928480621631,-0.4196848062163099,0.4196848062163099,13.924627712692805,-0.26472771269280493,0.26472771269280493,19.002177112772806,-0.43797711277280627,0.43797711277280627,49.64980225972554,10.870997740274461,10.870997740274461,10.870997740274461,2.9983468429890956,10.870997740274461,0.2501033650328387,1.751080438105484,4
25.549,19.7697,34.1753,21.4309,13.6684,11.704,18.6616,46.3824,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.9643999999999995,-4.9932,-32.714,-6.957599999999999,-34.678399999999996,-27.720799999999997,14.677999999999999,13.6684,3.5869929690480293,22.6041,16.165,16.12048150273434,34.678399999999996,18.1714,34.678399999999996,505.0960653,423.68246373000005,1292.330540002863,13.596605387522983,0.07179461247701724,0.07179461247701724,11.702315539937523,0.0016844600624779105,0.0016844600624779105,18.201709011360986,0.4598909886390139,0.4598909886390139,49.79224310095386,-3.4098431009538643,3.4098431009538643,3.4098431009538643,0.9858032905330933,3.4098431009538643,0.5035745507962915,1.5341634773499155,3
22.9858,28.4295,35.2647,27.6778,12.9089,11.5537,17.0815,35.1347,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.3552,-4.172599999999999,-22.225800000000003,-5.527799999999999,-23.581000000000003,-18.053200000000004,13.848033333333333,12.9089,2.881079966494046,19.1697,14.995199999999999,10.90019689241132,23.581000000000003,12.485933333333335,23.581000000000003,653.4748011,786.8660151,808.5190353263213,12.917916500208387,-0.009016500208387512,0.009016500208387512,11.638851990512258,-0.08515199051225864,0.08515199051225864,17.077953170379374,0.003546829620624692,0.003546829620624692,49.83324029245854,-14.698540292458539,14.698540292458539,14.698540292458539,3.6990639031999524,14.698540292458539,0.212808342384751,1.230117722177331,4
27.9593,15.8726,33.4249,45.782,14.8659,12.4537,20.2947,51.5568,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.4122000000000003,-5.428799999999999,-36.6909,-7.840999999999999,-39.103100000000005,-31.262100000000004,15.871433333333334,14.8659,4.01604820854199,24.792775,17.5803,18.14149325007454,39.103100000000005,20.45635,39.103100000000005,443.78678518,726.6793732,1761.480941067663,14.827439420137082,0.0384605798629174,0.0384605798629174,12.389055700114179,0.06464429988582054,0.06464429988582054,19.95522642403493,0.33947357596506933,0.33947357596506933,49.05042658175027,2.50637341824973,2.50637341824973,2.50637341824973,0.7372379684908843,2.50637341824973,0.5756263782725672,1.577196753006974,3
10.8607,21.0036,44.5708,31.3091,6.8793,7.0831,9.3319,47.3849,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.2038000000000002,-2.4525999999999994,-40.5056,-2.2487999999999992,-40.3018,-38.053000000000004,7.764766666666667,7.0831,1.3609973450868051,17.669800000000002,8.2075,19.841210073648902,40.5056,20.6276,40.5056,228.11379852,657.60381276,517.0873007068785,6.7350077877292,0.14429221227080014,0.14429221227080014,7.144445321247359,-0.0613453212473587,0.0613453212473587,9.009278649125879,0.3226213508741207,0.3226213508741207,51.27104252508294,-3.8861425250829384,3.8861425250829384,3.8861425250829384,1.1036003523688045,3.8861425250829384,0.47537546705291644,2.2923619439031886,4
19.3366,109.2824,43.2863,42.829,15.6796,17.4192,19.0115,46.0047,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.7395999999999994,-3.331900000000001,-30.3251,-1.5923000000000016,-28.5855,-26.993199999999998,17.370099999999997,17.4192,1.6664925772411954,24.52875,18.21535,14.381812969742953,30.3251,15.427933333333334,30.3251,2113.15005584,4680.4559096,176.94155903040573,15.817435672154879,-0.13783567215487835,0.13783567215487835,17.623096702716182,-0.20389670271618243,0.20389670271618243,19.034432407700457,-0.02293240770045557,0.02293240770045557,49.23535331823639,-3.230653318236392,3.230653318236392,3.230653318236392,0.8988295252019771,3.230653318236392,0.5266402205820087,1.2363079095722735,2
8.1623,16.276,27.7498,24.8249,4.8959,4.9854,6.5243,58.8781,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.08950000000000014,-1.6284,-53.982200000000006,-1.5389,-53.892700000000005,-52.35380000000001,5.468533333333333,4.9854,0.9154152081614841,18.820925000000003,5.75485,26.71524114712736,53.982200000000006,27.247583333333335,53.982200000000006,132.8495948,404.0500724,501.49268770417325,5.076736581296046,-0.18083658129604618,0.18083658129604618,5.216473391743306,-0.23107339174330566,0.23107339174330566,6.721990605685999,-0.19769060568599883,0.19769060568599883,51.12213327043532,7.755966729564683,7.755966729564683,7.755966729564683,2.0913918270725085,7.755966729564683,0.3234788910427384,2.8681996935858924,4
29.5509,88.0838,38.0994,34.3734,19.4764,19.0039,24.1937,67.1977,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.47250000000000014,-4.717299999999998,-47.7213,-5.189799999999998,-48.193799999999996,-43.004,20.891333333333332,19.4764,2.869674766124783,32.467925,21.835050000000003,23.271440020817362,48.193799999999996,24.883116666666666,48.193799999999996,2602.95556542,3027.7396909199997,335.4861693652897,19.45021902515323,0.02618097484677051,0.02618097484677051,19.11862513755314,-0.11472513755313685,0.11472513755313685,24.422377676261394,-0.22867767626139468,0.22867767626139468,48.53492305689471,18.662776943105285,18.662776943105285,18.662776943105285,4.758090182941647,18.662776943105285,0.17366869365167323,1.484350637020802,1
30.6035,29.4846,36.2652,41.0898,16.7405,14.3861,22.2693,,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True,2.3544,-5.5288,,-7.8832,,,17.798633333333335,16.7405,4.046720298381559,17.798633333333335,16.7405,4.046720298381559,7.8832,5.255466666666667,7.8832,902.3319561000001,1211.51631708,1037.9482719968146,16.79838409481704,-0.05788409481704093,0.05788409481704093,14.50927342102845,-0.12317342102844897,0.12317342102844897,22.30135607045076,-0.03205607045075709,0.03205607045075709,48.863404157005974,,,0.12317342102844897,0.071037862098749,0.12317342102844897,0.9336738087302096,0.4429101618793792,3
9.6318,92.6893,34.5091,30.5353,10.1782,12.5837,11.7777,64.1771,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.4055,-1.599499999999999,-53.99889999999999,0.8060000000000009,-51.593399999999995,-52.3994,11.5132,11.7777,1.2243683065156497,24.679175,12.1807,26.35091983155743,53.99889999999999,27.133783333333326,53.99889999999999,892.7647997400001,2830.29558229,103.91489590331398,10.078357710858114,0.0998422891418862,0.0998422891418862,12.473212144297312,0.11048785570268826,0.11048785570268826,11.615969068070608,0.16173093192939092,0.16173093192939092,50.26768554403739,13.909414455962605,13.909414455962605,13.909414455962605,3.5703688831841425,13.909414455962605,0.21880071949538288,2.1880341672547123,2
10.6681,75.8719,33.3623,5.2737,9.6188,11.4513,11.3341,67.399,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.8324999999999996,-1.7152999999999992,-57.7802,0.11720000000000041,-55.9477,-56.0649,10.801400000000001,11.3341,1.025836746271062,24.9508,11.3927,28.311192877140776,57.7802,28.909633333333332,57.7802,809.40901639,400.12563902999995,140.60671465895612,9.347497966604351,0.2713020333956493,0.2713020333956493,11.152326932630965,0.29897306736903495,0.29897306736903495,11.041010929260686,0.29308907073931323,0.29308907073931323,50.87266195786189,16.526338042138114,16.526338042138114,16.526338042138114,4.3474255534105275,16.526338042138114,0.1870058760074203,2.3157644982267107,4
24.4524,69.9741,29.5096,22.3974,15.7061,15.1518,19.6866,30.7207,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.5542999999999996,-3.9804999999999993,-15.014600000000002,-4.534799999999999,-15.568900000000001,-11.034100000000002,16.848166666666668,15.7061,2.4737299697689985,20.3163,17.69635,7.22435846609695,15.568900000000001,8.447866666666666,15.568900000000001,1711.0346828400002,1567.2379073400002,349.44924629981,15.845821210802782,-0.139721210802783,0.139721210802783,15.44174190860028,-0.28994190860028013,0.28994190860028013,19.92640763069082,-0.239807630690823,0.239807630690823,49.161468131783835,-18.440768131783834,18.440768131783834,18.440768131783834,4.77755972046943,18.440768131783834,0.1730834553656071,0.7663251840516315,4
9.2579,44.797,28.7596,5.9031,6.9661,7.9532,8.5018,71.9907,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.9870999999999999,-1.5356999999999994,-65.0246,-0.5485999999999995,-64.03750000000001,-63.4889,7.807033333333333,7.9532,0.7782140729473689,23.85295,8.2275,32.09812317654518,65.0246,32.60373333333334,65.0246,414.7261462999999,264.4411707,206.6633465045993,6.95522987982705,0.010870120172949527,0.010870120172949527,7.886087449250011,0.06711255074998856,0.06711255074998856,8.548695071033215,-0.046895071033215885,0.046895071033215885,51.16437346054612,20.82632653945388,20.82632653945388,20.82632653945388,5.237801070352509,20.82632653945388,0.1603129033326945,2.726059994231324,4
23.8319,94.5641,40.9548,12.1292,23.0025,17.4622,20.4693,53.8698,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,5.540300000000002,2.533200000000001,-30.867299999999997,-3.007100000000001,-36.4076,-33.400499999999994,20.311333333333334,20.4693,2.7735259370219234,28.70095,21.7359,16.931360508535633,36.4076,18.626,36.4076,2253.64217479,1146.98688172,252.018445475773,16.799262315996472,6.203237684003529,6.203237684003529,17.592185193745074,-0.12998519374507467,0.12998519374507467,20.707172343212605,-0.23787234321260442,0.23787234321260442,49.57907951361838,4.290720486381616,4.290720486381616,6.203237684003529,2.715453926835706,6.203237684003529,0.269146117726632,1.2685150601234245,2
